,supply fan flow [m^3/h]
2023-06-17 13:20:00.0000000,5108.024020954788
2023-06-17 13:30:00.0000000,5256.457615511208
2023-06-17 13:40:00.0000000,5256.457615511208
2023-06-17 13:50:00.0000000,5179.803105224447
2023-06-17 14:00:00.0000000,5530.293661429172
2023-06-17 14:10:00.0000000,5308.877920177393
2023-06-17 14:20:00.0000000,5474.37432310133
2023-06-17 14:30:00.0000000,5337.777871825293
2023-06-17 14:40:00.0000000,5337.777871825293
2023-06-17 14:50:00.0000000,5468.750923374643
2023-06-17 15:00:00.0000000,5262.3078806913145
2023-06-17 15:10:00.0000000,5238.867805556296
2023-06-17 15:20:00.0000000,5238.867805556296
2023-06-17 15:30:00.0000000,5629.549200158591
2023-06-17 15:40:00.0000000,5558.0424448941
2023-06-17 15:50:00.0000000,5558.0424448941
2023-06-17 16:00:00.0000000,5360.785658747076
2023-06-17 16:10:00.0000000,5507.993982527859
2023-06-17 16:20:00.0000000,5279.819782317038
2023-06-17 16:30:00.0000000,5285.644189809458
2023-06-17 16:40:00.0000000,5179.803105224447
2023-06-17 16:50:00.0000000,5053.5206827487955
2023-06-17 17:00:00.0000000,4979.92192747206
2023-06-17 17:10:00.0000000,4979.92192747206
2023-06-17 17:20:00.0000000,5507.993982527859
2023-06-17 17:30:00.0000000,5491.209969759996
2023-06-17 17:40:00.0000000,5558.0424448941
2023-06-17 17:50:00.0000000,5155.987775277619
2023-06-17 18:00:00.0000000,4936.482495773286
2023-06-17 18:10:00.0000000,4867.437332760895
2023-06-17 18:20:00.0000000,4867.437332760895
2023-06-17 18:30:00.0000000,4719.807629382804
2023-06-17 18:40:00.0000000,4719.807629382804
2023-06-17 18:50:00.0000000,4567.408456161642
2023-06-17 19:00:00.0000000,4492.694821896465
2023-06-17 19:10:00.0000000,3874.9394702982972
2023-06-17 19:20:00.0000000,4246.232897814161
2023-06-17 19:30:00.0000000,4165.762904890014
2023-06-17 19:40:00.0000000,4083.7077833783633
2023-06-17 19:50:00.0000000,3984.555292910764
2023-06-17 20:00:00.0000000,3890.787847213143
2023-06-17 20:10:00.0000000,3786.5872042980986
2023-06-17 20:20:00.0000000,3696.123695782783
2023-06-17 20:30:00.0000000,3594.8406869130204
2023-06-17 20:40:00.0000000,3490.6202479699828
2023-06-17 20:50:00.0000000,3374.0837775277873
2023-06-17 21:00:00.0000000,3272.2360942555893
2023-06-17 21:10:00.0000000,3586.271322246148
2023-06-17 21:20:00.0000000,3687.7896912658725
2023-06-17 21:30:00.0000000,3594.8406869130204
2023-06-17 21:40:00.0000000,3481.7943862350467
2023-06-17 21:50:00.0000000,3770.3007201964415
2023-06-17 22:00:00.0000000,3770.3007201964415
2023-06-17 22:10:00.0000000,3671.0649234202538
2023-06-17 22:20:00.0000000,3671.0649234202538
2023-06-17 22:30:00.0000000,3577.6814320513495
2023-06-17 22:40:00.0000000,3481.7943862350467
2023-06-17 22:50:00.0000000,3364.9522686445407
2023-06-17 23:00:00.0000000,3262.8195612121935
2023-06-17 23:10:00.0000000,3157.3847162338916
2023-06-17 23:20:00.0000000,3594.8406869130204
2023-06-17 23:30:00.0000000,3794.704233965307
2023-06-17 23:40:00.0000000,3794.704233965307
2023-06-17 23:50:00.0000000,3704.438951048744
2023-06-18 00:00:00.0000000,3603.389672489699
2023-06-18 00:10:00.0000000,3499.423850158504
2023-06-18 00:20:00.0000000,3401.331215911883
2023-06-18 00:30:00.0000000,3401.331215911883
2023-06-18 00:40:00.0000000,3290.9883305155236
2023-06-18 00:50:00.0000000,3290.9883305155236
2023-06-18 01:00:00.0000000,3167.1147459205695
2023-06-18 01:10:00.0000000,3704.438951048744
2023-06-18 01:20:00.0000000,3802.8039379902784
2023-06-18 01:30:00.0000000,3712.7355830394467
2023-06-18 01:40:00.0000000,3712.7355830394467
2023-06-18 01:50:00.0000000,3611.918423680906
2023-06-18 02:00:00.0000000,3516.9649441099705
2023-06-18 02:10:00.0000000,4246.232897814161
2023-06-18 02:20:00.0000000,4810.208735665555
2023-06-18 02:30:00.0000000,5308.877920177393
2023-06-18 02:40:00.0000000,5844.084613934247
2023-06-18 02:50:00.0000000,6216.555757073562
2023-06-18 03:00:00.0000000,6633.198933100837
2023-06-18 03:10:00.0000000,6577.300150962277
2023-06-18 03:20:00.0000000,6586.649558834041
2023-06-18 03:30:00.0000000,6591.319435545337
2023-06-18 03:40:00.0000000,6421.069963072557
2023-06-18 03:50:00.0000000,6693.229007053548
2023-06-18 04:00:00.0000000,6642.469662793377
2023-06-18 04:10:00.0000000,6577.300150962277
2023-06-18 04:20:00.0000000,6454.525882379161
2023-06-18 04:30:00.0000000,6334.229491841139
2023-06-18 04:40:00.0000000,6211.604139857546
2023-06-18 04:50:00.0000000,6211.604139857546
2023-06-18 05:00:00.0000000,6558.561351833786
2023-06-18 05:10:00.0000000,3737.5148495535423
2023-06-18 05:20:00.0000000,3525.702764785851
2023-06-18 05:30:00.0000000,3290.9883305155236
2023-06-18 05:40:00.0000000,3186.48567372706
2023-06-18 05:50:00.0000000,3078.437699165063
2023-06-18 06:00:00.0000000,2935.175075248273
2023-06-18 06:10:00.0000000,3490.6202479699828
2023-06-18 06:20:00.0000000,3490.6202479699828
2023-06-18 06:30:00.0000000,3481.7943862350467
2023-06-18 06:40:00.0000000,3481.7943862350467
2023-06-18 06:50:00.0000000,3594.8406869130204
2023-06-18 07:00:00.0000000,3364.9522686445407
2023-06-18 07:10:00.0000000,3364.9522686445407
2023-06-18 07:20:00.0000000,3374.0837775277873
2023-06-18 07:30:00.0000000,3364.9522686445407
2023-06-18 07:40:00.0000000,3481.7943862350467
2023-06-18 07:50:00.0000000,3481.7943862350467
2023-06-18 08:00:00.0000000,3594.8406869130204
2023-06-18 08:10:00.0000000,3794.704233965307
2023-06-18 08:20:00.0000000,4015.3245388565724
2023-06-18 08:30:00.0000000,4121.208208477913
2023-06-18 08:40:00.0000000,4030.621079608456
2023-06-18 08:50:00.0000000,4296.656466965941
2023-06-18 09:00:00.0000000,4790.980628025206
2023-06-18 09:10:00.0000000,5314.670482623282
2023-06-18 09:20:00.0000000,5389.4072695083105
2023-06-18 09:30:00.0000000,5366.522192868344
2023-06-18 09:40:00.0000000,5291.462186275796
2023-06-18 09:50:00.0000000,5541.409849188558
2023-06-18 10:00:00.0000000,5683.9421134648055
2023-06-18 10:10:00.0000000,5558.0424448941
2023-06-18 10:20:00.0000000,5596.659610150092
2023-06-18 10:30:00.0000000,5468.750923374643
2023-06-18 10:40:00.0000000,5602.154617591835
2023-06-18 10:50:00.0000000,5412.195579125869
2023-06-18 11:00:00.0000000,5262.3078806913145
2023-06-18 11:10:00.0000000,5360.785658747076
2023-06-18 11:20:00.0000000,5406.507506624721
2023-06-18 11:30:00.0000000,5541.409849188558
2023-06-18 11:40:00.0000000,5468.750923374643
2023-06-18 11:50:00.0000000,5607.644240403064
2023-06-18 12:00:00.0000000,5491.209969759996
2023-06-18 12:10:00.0000000,5507.993982527859
2023-06-18 12:20:00.0000000,5507.993982527859
2023-06-18 12:30:00.0000000,5535.854545520847
2023-06-18 12:40:00.0000000,5468.750923374643
2023-06-18 12:50:00.0000000,5678.526420180459
2023-06-18 13:00:00.0000000,5530.293661429172
2023-06-18 13:10:00.0000000,5314.670482623282
2023-06-18 13:20:00.0000000,5524.727180062699
2023-06-18 13:30:00.0000000,5468.750923374643
2023-06-18 13:40:00.0000000,5485.60382861098
2023-06-18 13:50:00.0000000,5721.709783346987
2023-06-18 14:00:00.0000000,5769.904594492097
2023-06-18 14:10:00.0000000,5769.904594492097
2023-06-18 14:20:00.0000000,5705.554155320876
2023-06-18 14:30:00.0000000,5822.986751207874
2023-06-18 14:40:00.0000000,5844.084613934247
2023-06-18 14:50:00.0000000,5775.234932022251
2023-06-18 15:00:00.0000000,5727.084641366835
2023-06-18 15:10:00.0000000,5796.506602267491
2023-06-18 15:20:00.0000000,5953.6217523249725
2023-06-18 15:30:00.0000000,5999.954333195149
2023-06-18 15:40:00.0000000,5922.532107522612
2023-06-18 15:50:00.0000000,5775.234932022251
2023-06-18 16:00:00.0000000,5727.084641366835
2023-06-18 16:10:00.0000000,5662.247751743743
2023-06-18 16:20:00.0000000,5645.922147848539
2023-06-18 16:30:00.0000000,5635.012135259903
2023-06-18 16:40:00.0000000,5558.0424448941
2023-06-18 16:50:00.0000000,5496.810393265509
2023-06-18 17:00:00.0000000,5383.695120371221
2023-06-18 17:10:00.0000000,5635.012135259903
2023-06-18 17:20:00.0000000,6025.540466633601
2023-06-18 17:30:00.0000000,5901.714691050022
2023-06-18 17:40:00.0000000,5844.084613934247
2023-06-18 17:50:00.0000000,5635.012135259903
2023-06-18 18:00:00.0000000,5635.012135259903
2023-06-18 18:10:00.0000000,5558.0424448941
2023-06-18 18:20:00.0000000,5491.209969759996
2023-06-18 18:30:00.0000000,5479.991952270669
2023-06-18 18:40:00.0000000,5400.81344351657
2023-06-18 18:50:00.0000000,5383.695120371221
2023-06-18 19:00:00.0000000,5314.670482623282
2023-06-18 19:10:00.0000000,4121.208208477913
2023-06-18 19:20:00.0000000,4634.284807887651
2023-06-18 19:30:00.0000000,4640.919439953513
2023-06-18 19:40:00.0000000,4465.216287327496
2023-06-18 19:50:00.0000000,4374.719423899297
2023-06-18 20:00:00.0000000,4187.8626150242935
2023-06-18 20:10:00.0000000,4091.2353669209947
2023-06-18 20:20:00.0000000,3984.555292910764
2023-06-18 20:30:00.0000000,3882.8718065364696
2023-06-18 20:40:00.0000000,4143.545327035445
2023-06-18 20:50:00.0000000,4430.628688798343
2023-06-18 21:00:00.0000000,4260.700524270573
2023-06-18 21:10:00.0000000,4180.509025800324
2023-06-18 21:20:00.0000000,4091.2353669209947
2023-06-18 21:30:00.0000000,3984.555292910764
2023-06-18 21:40:00.0000000,3890.787847213143
2023-06-18 21:50:00.0000000,4238.980567891189
2023-06-18 22:00:00.0000000,4150.964399355577
2023-06-18 22:10:00.0000000,4061.0413144247373
2023-06-18 22:20:00.0000000,3961.3215193547167
2023-06-18 22:30:00.0000000,3778.4527373296532
2023-06-18 22:40:00.0000000,3679.4368100956285
2023-06-18 22:50:00.0000000,3560.439480486182
2023-06-18 23:00:00.0000000,3446.2649169698657
2023-06-18 23:10:00.0000000,3328.175845965763
2023-06-18 23:20:00.0000000,3205.7395533492863
2023-06-18 23:30:00.0000000,3205.7395533492863
2023-06-18 23:40:00.0000000,3098.3630843851997
2023-06-18 23:50:00.0000000,3355.795911961259
2023-06-19 00:00:00.0000000,3560.439480486182
2023-06-19 00:10:00.0000000,3560.439480486182
2023-06-19 00:20:00.0000000,3560.439480486182
2023-06-19 00:30:00.0000000,3364.9522686445407
2023-06-19 00:40:00.0000000,3364.9522686445407
2023-06-19 00:50:00.0000000,3243.9044921188183
2023-06-19 01:00:00.0000000,3118.161146849414
2023-06-19 01:10:00.0000000,2987.129150197462
2023-06-19 01:20:00.0000000,2987.129150197462
2023-06-19 01:30:00.0000000,2987.129150197462
2023-06-19 01:40:00.0000000,3309.634319170267
2023-06-19 01:50:00.0000000,3516.9649441099705
2023-06-19 02:00:00.0000000,3516.9649441099705
2023-06-19 02:10:00.0000000,4310.9548745214815
2023-06-19 02:20:00.0000000,4930.245618988562
2023-06-19 02:30:00.0000000,5491.209969759996
2023-06-19 02:40:00.0000000,5938.097438589699
2023-06-19 02:50:00.0000000,6131.836993101916
2023-06-19 03:00:00.0000000,6061.179985008608
2023-06-19 03:10:00.0000000,5999.954333195149
2023-06-19 03:20:00.0000000,6061.179985008608
2023-06-19 03:30:00.0000000,6454.525882379161
2023-06-19 03:40:00.0000000,6558.561351833786
2023-06-19 03:50:00.0000000,6492.549657914511
2023-06-19 04:00:00.0000000,6382.620067849211
2023-06-19 04:10:00.0000000,6329.370238086788
2023-06-19 04:20:00.0000000,6161.870683087563
2023-06-19 04:30:00.0000000,6091.561734876534
2023-06-19 04:40:00.0000000,5969.10601307318
2023-06-19 04:50:00.0000000,6343.937136380714
2023-06-19 05:00:00.0000000,6473.56583625926
2023-06-19 05:10:00.0000000,3637.3846925897165
2023-06-19 05:20:00.0000000,3534.4188477943985
2023-06-19 05:30:00.0000000,3328.175845965763
2023-06-19 05:40:00.0000000,3437.325167978319
2023-06-19 05:50:00.0000000,3906.572053227966
2023-06-19 06:00:00.0000000,4173.142478669742
2023-06-19 06:10:00.0000000,4867.437332760895
2023-06-19 06:20:00.0000000,5297.273792839744
2023-06-19 06:30:00.0000000,5417.877679888106
2023-06-19 06:40:00.0000000,5552.503782234123
2023-06-19 06:50:00.0000000,5530.293661429172
2023-06-19 07:00:00.0000000,5558.0424448941
2023-06-19 07:10:00.0000000,5485.60382861098
2023-06-19 07:20:00.0000000,5479.991952270669
2023-06-19 07:30:00.0000000,5732.454795276533
2023-06-19 07:40:00.0000000,5927.725200711084
2023-06-19 07:50:00.0000000,6045.931539896861
2023-06-19 08:00:00.0000000,6040.840383637726
2023-06-19 08:10:00.0000000,5984.549889079206
2023-06-19 08:20:00.0000000,6051.018730398102
2023-06-19 08:30:00.0000000,6045.931539896861
2023-06-19 08:40:00.0000000,6086.508746833504
2023-06-19 08:50:00.0000000,6151.875744848373
2023-06-19 09:00:00.0000000,6071.323916554894
2023-06-19 09:10:00.0000000,6071.323916554894
2023-06-19 09:20:00.0000000,6111.732539950728
2023-06-19 09:30:00.0000000,6161.870683087563
2023-06-19 09:40:00.0000000,6156.875398330126
2023-06-19 09:50:00.0000000,6221.503124272759
2023-06-19 10:00:00.0000000,6221.503124272759
2023-06-19 10:10:00.0000000,6221.503124272759
2023-06-19 10:20:00.0000000,6285.466377295216
2023-06-19 10:30:00.0000000,6221.503124272759
2023-06-19 10:40:00.0000000,6353.629948729358
2023-06-19 10:50:00.0000000,6309.895192528815
2023-06-19 11:00:00.0000000,6309.895192528815
2023-06-19 11:10:00.0000000,6309.895192528815
2023-06-19 11:20:00.0000000,6285.466377295216
2023-06-19 11:30:00.0000000,6411.479106698573
2023-06-19 11:40:00.0000000,6300.135094238691
2023-06-19 11:50:00.0000000,6353.629948729358
2023-06-19 12:00:00.0000000,6353.629948729358
2023-06-19 12:10:00.0000000,6353.629948729358
2023-06-19 12:20:00.0000000,6358.470965247829
2023-06-19 12:30:00.0000000,6363.3079966658
2023-06-19 12:40:00.0000000,6309.895192528815
2023-06-19 12:50:00.0000000,6348.785543776021
2023-06-19 13:00:00.0000000,6353.629948729358
2023-06-19 13:10:00.0000000,6353.629948729358
2023-06-19 13:20:00.0000000,6406.678444490646
2023-06-19 13:30:00.0000000,6411.479106698573
2023-06-19 13:40:00.0000000,6411.479106698573
2023-06-19 13:50:00.0000000,6411.479106698573
2023-06-19 14:00:00.0000000,6430.646515375643
2023-06-19 14:10:00.0000000,6572.620606068567
2023-06-19 14:20:00.0000000,6516.202177731707
2023-06-19 14:30:00.0000000,6651.727471579894
2023-06-19 14:40:00.0000000,6674.815961265169
2023-06-19 14:50:00.0000000,6684.028968503992
2023-06-19 15:00:00.0000000,6852.23549851119
2023-06-19 15:10:00.0000000,6789.079862674684
2023-06-19 15:20:00.0000000,6757.280554050203
2023-06-19 15:30:00.0000000,6766.381279619505
2023-06-19 15:40:00.0000000,6775.469781220015
2023-06-19 15:50:00.0000000,6761.832590108546
2023-06-19 16:00:00.0000000,6637.8360612928
2023-06-19 16:10:00.0000000,6516.202177731707
2023-06-19 16:20:00.0000000,6642.469662793377
2023-06-19 16:30:00.0000000,6572.620606068567
2023-06-19 16:40:00.0000000,6586.649558834041
2023-06-19 16:50:00.0000000,6520.922209749682
2023-06-19 17:00:00.0000000,6516.202177731707
2023-06-19 17:10:00.0000000,6478.316932731395
2023-06-19 17:20:00.0000000,6411.479106698573
2023-06-19 17:30:00.0000000,6372.97134745412
2023-06-19 17:40:00.0000000,6309.895192528815
2023-06-19 17:50:00.0000000,6358.470965247829
2023-06-19 18:00:00.0000000,6186.787540855399
2023-06-19 18:10:00.0000000,6241.253992221135
2023-06-19 18:20:00.0000000,6176.832921541857
2023-06-19 18:30:00.0000000,6101.655472480587
2023-06-19 18:40:00.0000000,6025.540466633601
2023-06-19 18:50:00.0000000,5958.78775089918
2023-06-19 19:00:00.0000000,5922.532107522612
2023-06-19 19:10:00.0000000,4560.666885215004
2023-06-19 19:20:00.0000000,4388.763512981996
2023-06-19 19:30:00.0000000,4310.9548745214815
2023-06-19 19:40:00.0000000,4224.438556769269
2023-06-19 19:50:00.0000000,4143.545327035445
2023-06-19 20:00:00.0000000,4053.4576585853783
2023-06-19 20:10:00.0000000,3859.025882711253
2023-06-19 20:20:00.0000000,4053.4576585853783
2023-06-19 20:30:00.0000000,4640.919439953513
2023-06-19 20:40:00.0000000,4574.140091092206
2023-06-19 20:50:00.0000000,4395.768731450987
2023-06-19 21:00:00.0000000,4310.9548745214815
2023-06-19 21:10:00.0000000,4231.715808917107
2023-06-19 21:20:00.0000000,4150.964399355577
2023-06-19 21:30:00.0000000,4061.0413144247373
2023-06-19 21:40:00.0000000,3882.8718065364696
2023-06-19 21:50:00.0000000,4253.472862262011
2023-06-19 22:00:00.0000000,4091.2353669209947
2023-06-19 22:10:00.0000000,3882.8718065364696
2023-06-19 22:20:00.0000000,3696.123695782783
2023-06-19 22:30:00.0000000,3481.7943862350467
2023-06-19 22:40:00.0000000,3364.9522686445407
2023-06-19 22:50:00.0000000,3118.161146849414
2023-06-19 23:00:00.0000000,2987.129150197462
2023-06-19 23:10:00.0000000,2987.129150197462
2023-06-19 23:20:00.0000000,2987.129150197462
2023-06-19 23:30:00.0000000,2987.129150197462
2023-06-19 23:40:00.0000000,2987.129150197462
2023-06-19 23:50:00.0000000,2987.129150197462
2023-06-20 00:00:00.0000000,2987.129150197462
2023-06-20 00:10:00.0000000,2987.129150197462
2023-06-20 00:20:00.0000000,2987.129150197462
2023-06-20 00:30:00.0000000,2987.129150197462
2023-06-20 00:40:00.0000000,2987.129150197462
2023-06-20 00:50:00.0000000,2987.129150197462
2023-06-20 01:00:00.0000000,2987.129150197462
2023-06-20 01:10:00.0000000,2987.129150197462
2023-06-20 01:20:00.0000000,2987.129150197462
2023-06-20 01:30:00.0000000,2987.129150197462
2023-06-20 01:40:00.0000000,2987.129150197462
2023-06-20 01:50:00.0000000,2987.129150197462
2023-06-20 02:00:00.0000000,2987.129150197462
2023-06-20 02:10:00.0000000,3874.9394702982972
2023-06-20 02:20:00.0000000,4458.320190956971
2023-06-20 02:30:00.0000000,4992.263768948645
2023-06-20 02:40:00.0000000,5360.785658747076
2023-06-20 02:50:00.0000000,5585.65337779253
2023-06-20 03:00:00.0000000,5721.709783346987
2023-06-20 03:10:00.0000000,5721.709783346987
2023-06-20 03:20:00.0000000,5656.811118873153
2023-06-20 03:30:00.0000000,5656.811118873153
2023-06-20 03:40:00.0000000,5656.811118873153
2023-06-20 03:50:00.0000000,5727.084641366835
2023-06-20 04:00:00.0000000,5667.6791696114215
2023-06-20 04:10:00.0000000,5607.644240403064
2023-06-20 04:20:00.0000000,5732.454795276533
2023-06-20 04:30:00.0000000,5656.811118873153
2023-06-20 04:40:00.0000000,5721.709783346987
2023-06-20 04:50:00.0000000,5662.247751743743
2023-06-20 05:00:00.0000000,5721.709783346987
2023-06-20 05:10:00.0000000,2956.0662809549763
2023-06-20 05:20:00.0000000,3196.127112051074
2023-06-20 05:30:00.0000000,3078.437699165063
2023-06-20 05:40:00.0000000,2956.0662809549763
2023-06-20 05:50:00.0000000,2956.0662809549763
2023-06-20 06:00:00.0000000,2956.0662809549763
2023-06-20 06:10:00.0000000,3603.389672489699
2023-06-20 06:20:00.0000000,3704.438951048744
2023-06-20 06:30:00.0000000,3704.438951048744
2023-06-20 06:40:00.0000000,3704.438951048744
2023-06-20 06:50:00.0000000,3481.7943862350467
2023-06-20 07:00:00.0000000,3481.7943862350467
2023-06-20 07:10:00.0000000,3481.7943862350467
2023-06-20 07:20:00.0000000,3481.7943862350467
2023-06-20 07:30:00.0000000,3577.6814320513495
2023-06-20 07:40:00.0000000,3481.7943862350467
2023-06-20 07:50:00.0000000,3364.9522686445407
2023-06-20 08:00:00.0000000,3364.9522686445407
2023-06-20 08:10:00.0000000,3481.7943862350467
2023-06-20 08:20:00.0000000,3569.0708681286865
2023-06-20 08:30:00.0000000,4053.4576585853783
2023-06-20 08:40:00.0000000,4150.964399355577
2023-06-20 08:50:00.0000000,4150.964399355577
2023-06-20 09:00:00.0000000,4150.964399355577
2023-06-20 09:10:00.0000000,4150.964399355577
2023-06-20 09:20:00.0000000,4068.6108347917407
2023-06-20 09:30:00.0000000,4150.964399355577
2023-06-20 09:40:00.0000000,4816.601047231684
2023-06-20 09:50:00.0000000,5635.012135259903
2023-06-20 10:00:00.0000000,5700.158995569165
2023-06-20 10:10:00.0000000,5656.811118873153
2023-06-20 10:20:00.0000000,5727.084641366835
2023-06-20 10:30:00.0000000,5705.554155320876
2023-06-20 10:40:00.0000000,5705.554155320876
2023-06-20 10:50:00.0000000,5775.234932022251
2023-06-20 11:00:00.0000000,5780.560021709081
2023-06-20 11:10:00.0000000,5801.812168164519
2023-06-20 11:20:00.0000000,5844.084613934247
2023-06-20 11:30:00.0000000,5912.1325619099525
2023-06-20 11:40:00.0000000,5817.700495918571
2023-06-20 11:50:00.0000000,5796.506602267491
2023-06-20 12:00:00.0000000,5865.106584274796
2023-06-20 12:10:00.0000000,5932.913424252583
2023-06-20 12:20:00.0000000,5912.1325619099525
2023-06-20 12:30:00.0000000,5953.6217523249725
2023-06-20 12:40:00.0000000,6020.432066762967
2023-06-20 12:50:00.0000000,5958.78775089918
2023-06-20 13:00:00.0000000,6091.561734876534
2023-06-20 13:10:00.0000000,6216.555757073562
2023-06-20 13:20:00.0000000,6151.875744848373
2023-06-20 13:30:00.0000000,6196.726168770399
2023-06-20 13:40:00.0000000,6176.832921541857
2023-06-20 13:50:00.0000000,6111.732539950728
2023-06-20 14:00:00.0000000,6111.732539950728
2023-06-20 14:10:00.0000000,6051.018730398102
2023-06-20 14:20:00.0000000,5979.406469738169
2023-06-20 14:30:00.0000000,6025.540466633601
2023-06-20 14:40:00.0000000,6025.540466633601
2023-06-20 14:50:00.0000000,6071.323916554894
2023-06-20 15:00:00.0000000,5865.106584274796
2023-06-20 15:10:00.0000000,5801.812168164519
2023-06-20 15:20:00.0000000,5748.534487976953
2023-06-20 15:30:00.0000000,6056.101330076959
2023-06-20 15:40:00.0000000,5865.106584274796
2023-06-20 15:50:00.0000000,5865.106584274796
2023-06-20 16:00:00.0000000,5791.195843659718
2023-06-20 16:10:00.0000000,5732.454795276533
2023-06-20 16:20:00.0000000,5585.65337779253
2023-06-20 16:30:00.0000000,5383.695120371221
2023-06-20 16:40:00.0000000,5366.522192868344
2023-06-20 16:50:00.0000000,5366.522192868344
2023-06-20 17:00:00.0000000,5574.625415380374
2023-06-20 17:10:00.0000000,5710.944554958342
2023-06-20 17:20:00.0000000,5700.158995569165
2023-06-20 17:30:00.0000000,5629.549200158591
2023-06-20 17:40:00.0000000,5491.209969759996
2023-06-20 17:50:00.0000000,5279.819782317038
2023-06-20 18:00:00.0000000,5059.605603057415
2023-06-20 18:10:00.0000000,5059.605603057415
2023-06-20 18:20:00.0000000,5053.5206827487955
2023-06-20 18:30:00.0000000,5053.5206827487955
2023-06-20 18:40:00.0000000,5337.777871825293
2023-06-20 18:50:00.0000000,5496.810393265509
2023-06-20 19:00:00.0000000,5383.695120371221
2023-06-20 19:10:00.0000000,4246.232897814161
2023-06-20 19:20:00.0000000,4158.370235108648
2023-06-20 19:30:00.0000000,4076.1662984359314
2023-06-20 19:40:00.0000000,3810.886426845402
2023-06-20 19:50:00.0000000,3810.886426845402
2023-06-20 20:00:00.0000000,3712.7355830394467
2023-06-20 20:10:00.0000000,4180.509025800324
2023-06-20 20:20:00.0000000,4267.915946341923
2023-06-20 20:30:00.0000000,4180.509025800324
2023-06-20 20:40:00.0000000,4083.7077833783633
2023-06-20 20:50:00.0000000,3992.269836795019
2023-06-20 21:00:00.0000000,3906.572053227966
2023-06-20 21:10:00.0000000,3818.9518098340354
2023-06-20 21:20:00.0000000,3603.389672489699
2023-06-20 21:30:00.0000000,3603.389672489699
2023-06-20 21:40:00.0000000,3364.9522686445407
2023-06-20 21:50:00.0000000,3671.0649234202538
2023-06-20 22:00:00.0000000,3859.025882711253
2023-06-20 22:10:00.0000000,3770.3007201964415
2023-06-20 22:20:00.0000000,3671.0649234202538
2023-06-20 22:30:00.0000000,3560.439480486182
2023-06-20 22:40:00.0000000,3437.325167978319
2023-06-20 22:50:00.0000000,3337.4079806325844
2023-06-20 23:00:00.0000000,3234.405476508551
2023-06-20 23:10:00.0000000,3118.161146849414
2023-06-20 23:20:00.0000000,3007.659504498422
2023-06-20 23:30:00.0000000,3007.659504498422
2023-06-20 23:40:00.0000000,3007.659504498422
2023-06-20 23:50:00.0000000,3007.659504498422
2023-06-21 00:00:00.0000000,3243.9044921188183
2023-06-21 00:10:00.0000000,3243.9044921188183
2023-06-21 00:20:00.0000000,3243.9044921188183
2023-06-21 00:30:00.0000000,3128.01318815017
2023-06-21 00:40:00.0000000,2987.129150197462
2023-06-21 00:50:00.0000000,2987.129150197462
2023-06-21 01:00:00.0000000,2987.129150197462
2023-06-21 01:10:00.0000000,2987.129150197462
2023-06-21 01:20:00.0000000,2987.129150197462
2023-06-21 01:30:00.0000000,2987.129150197462
2023-06-21 01:40:00.0000000,3234.405476508551
2023-06-21 01:50:00.0000000,3346.614503526774
2023-06-21 02:00:00.0000000,3346.614503526774
2023-06-21 02:10:00.0000000,4143.545327035445
2023-06-21 02:20:00.0000000,4732.827618922067
2023-06-21 02:30:00.0000000,5114.044091144627
2023-06-21 02:40:00.0000000,5546.959589198763
2023-06-21 02:50:00.0000000,5519.155084485613
2023-06-21 03:00:00.0000000,5656.811118873153
2023-06-21 03:10:00.0000000,5656.811118873153
2023-06-21 03:20:00.0000000,5705.554155320876
2023-06-21 03:30:00.0000000,6171.849435147806
2023-06-21 03:40:00.0000000,6116.765005327703
2023-06-21 03:50:00.0000000,6116.765005327703
2023-06-21 04:00:00.0000000,5999.954333195149
2023-06-21 04:10:00.0000000,5938.097438589699
2023-06-21 04:20:00.0000000,5753.884622580599
2023-06-21 04:30:00.0000000,5743.179704216924
2023-06-21 04:40:00.0000000,5743.179704216924
2023-06-21 04:50:00.0000000,5958.78775089918
2023-06-21 05:00:00.0000000,6181.812079412845
2023-06-21 05:10:00.0000000,3481.7943862350467
2023-06-21 05:20:00.0000000,3364.9522686445407
2023-06-21 05:30:00.0000000,3243.9044921188183
2023-06-21 05:40:00.0000000,3128.01318815017
2023-06-21 05:50:00.0000000,3128.01318815017
2023-06-21 06:00:00.0000000,3481.7943862350467
2023-06-21 06:10:00.0000000,3874.9394702982972
2023-06-21 06:20:00.0000000,4076.1662984359314
2023-06-21 06:30:00.0000000,3984.555292910764
2023-06-21 06:40:00.0000000,4253.472862262011
2023-06-21 06:50:00.0000000,4574.140091092206
2023-06-21 07:00:00.0000000,5197.592992092902
2023-06-21 07:10:00.0000000,5185.739848508886
2023-06-21 07:20:00.0000000,5256.457615511208
2023-06-21 07:30:00.0000000,5395.113370833756
2023-06-21 07:40:00.0000000,5326.236708399982
2023-06-21 07:50:00.0000000,5320.4567385129
2023-06-21 08:00:00.0000000,5721.709783346987
2023-06-21 08:10:00.0000000,5838.81745992215
2023-06-21 08:20:00.0000000,5844.084613934247
2023-06-21 08:30:00.0000000,5796.506602267491
2023-06-21 08:40:00.0000000,5875.589364476031
2023-06-21 08:50:00.0000000,5932.913424252583
2023-06-21 09:00:00.0000000,5979.406469738169
2023-06-21 09:10:00.0000000,6025.540466633601
2023-06-21 09:20:00.0000000,5844.084613934247
2023-06-21 09:30:00.0000000,6015.319008996844
